"","np","time","value","q025","q25","q50","q75","q975"
"356",71,7,1.19175039350566,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"357",71,14,2.01726310744232,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"358",71,21,1.47599304331248,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"359",71,28,1.42185381441551,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"360",71,35,0.475312178004418,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"361",72,7,1.19175039350566,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"362",72,14,2.01726310744232,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"363",72,21,1.47599304331248,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"364",72,28,1.42185381441551,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"365",72,35,0.475312178004418,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"366",73,7,1.69499915918743,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"367",73,14,1.86135018042352,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"368",73,21,1.11915679309654,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"369",73,28,0.958784544638434,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"370",73,35,2.28043513056353,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"371",74,7,1.69499915918743,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"372",74,14,1.86135018042352,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"373",74,21,1.11915679309654,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"374",74,28,0.958784544638434,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"375",74,35,2.28043513056353,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"376",75,7,1.92604481802347,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"377",75,14,1.68883434325561,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"378",75,21,1.63438454795486,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"379",75,28,1.35848905008265,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"380",75,35,1.0551733580897,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"381",76,7,1.92604481802347,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"382",76,14,1.68883434325561,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"383",76,21,1.63438454795486,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"384",76,28,1.35848905008265,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"385",76,35,1.0551733580897,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"386",77,7,1.1486064240322,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"387",77,14,1.98431913979911,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"388",77,21,1.51306323888043,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"389",77,28,1.10746251366169,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"390",77,35,0.694018703108836,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"391",78,7,1.37488034617906,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"392",78,14,1.8692306050653,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"393",78,21,1.38618111920356,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"394",78,28,1.24526744621139,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"395",78,35,1.38955784812221,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"396",79,7,1.68938676801644,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"397",79,14,1.7822313328329,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"398",79,21,1.34771781001444,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"399",79,28,1.2243124856027,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"400",79,35,0.758571430172152,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"401",80,7,1.55999185697252,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"402",80,14,1.28045642602043,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"403",80,21,1.2000232002745,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"404",80,28,1.21671743576064,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"405",80,35,0.67321684902045,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"406",81,7,1.35842747207665,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"407",81,14,1.86015457622147,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
