"","np","time","value","q025","q25","q50","q75","q975","Y"
"537",8,399,36645.22561911,26008.8084277053,30979.3555117393,34840.5509594649,37880.9755940895,44087.154382307,34719
"538",8,406,23491.4463636376,23370.4005349611,30283.2586569683,33574.3182869027,35072.7726445877,40335.1111754795,33440
"539",8,413,28387.5943321092,27987.7469204659,28940.6564354136,31394.6348843659,35138.9567194402,44632.2202697141,32802
"540",8,420,20326.3215808276,22505.2711608106,29575.6439190509,31880.8758272632,36346.4339386854,39512.8957713983,31372
"541",9,7,32.7295753989001,17.2297294072221,19.2114792273207,22.1580527690424,25.0564890134238,30.0083451119594,23
"542",9,14,6.68233195230544,5.59327152891781,7.06008572855992,7.88077211992701,8.33531555130115,9.37143480604607,7
"543",9,21,11.0036065941672,7.15289045421107,8.14688525871268,9.29729831528219,10.5791111577513,12.8132449169593,9
"544",9,28,39.0047756313155,36.7434507152494,39.4381300170904,48.5575452394042,50.7051297407349,58.658431751048,46
"545",9,35,270.894963053908,241.378059057282,288.294611489069,344.351753726123,432.56257861853,490.479675474094,366
"546",9,42,2852.31758064989,1608.80663891199,1997.62036476922,2164.8497672567,2351.66209260336,2875.23467187598,2249
"547",9,49,5429.81785945388,4715.0503873932,5826.9738777359,6673.78062191391,7405.70868087133,9345.93809150223,6425
"548",9,56,17408.4237761978,12366.2732136506,13916.9487731373,16338.9608173311,17585.4161209844,23452.704260614,16468
"549",9,63,28264.5349038394,18871.6285147295,21692.4978674565,24209.1587848597,27812.5727166089,31178.8106781205,26178
"550",9,70,25483.7275248586,21747.512593462,25712.5681147219,27131.0709243392,29206.9910667975,32799.7361215479,27036
"551",9,77,26543.3916493705,21420.8954291238,24329.5057908102,25651.4236913386,26790.9167434999,32412.3872089089,27355
"552",9,84,26689.5976962828,21986.8257436104,25676.5229022708,26825.3888231942,31060.9446742364,34942.7992600906,27950
"553",9,91,28229.7159463349,20365.9681738932,25090.5476902283,27415.0404341866,32180.1312132371,34471.8963870095,26739
