"","np","time","value","q025","q25","q50","q75","q975","Y"
"136",3,175,18641.023030096,18583.9082124457,21743.4214652532,24706.0106994623,26270.8843977139,28476.6965046742,22468
"137",3,182,14974.215714205,12839.4566576772,14460.4473276284,15322.0405149593,17850.1773588932,18875.1043766572,14737
"138",3,189,10474.122930964,9863.21719754561,11090.0984042023,12270.1664684962,13383.4759170372,16180.8200935398,11726
"139",3,196,10695.9633678247,6402.00841428229,7400.07121260812,8220.24946604845,9138.82109150607,10832.3545037969,8435
"140",3,203,7195.34239940119,3800.31496585077,4409.26237094699,4974.99846327062,5498.64134375525,6932.23137241911,4631
"141",3,210,3409.15960242957,2580.5931871772,3328.74654591942,3606.24142370032,3770.60366080872,4148.28236445837,3357
"142",3,217,2606.35455066472,2609.27398741299,2877.81990770988,3260.05249962056,3732.01289228477,4127.31991507907,4182
"143",3,224,2180.62510314257,1818.77256837277,2007.05958455935,2536.22164790987,2712.90215685644,3003.67049912772,2487
"144",3,231,1110.33980173493,1163.87923418648,1594.47887148722,1778.82681468519,2060.57150238921,2405.05419203318,1663
"145",3,238,923.088420288674,850.899802539589,1016.19285311712,1102.75865049278,1206.73777037714,1344.72484232376,1092
"146",3,245,837.617948703184,534.898091774465,757.406187890422,781.795382454432,843.289375476376,1061.14981196021,754
"147",3,252,357.317311952647,348.036271193099,387.06340293959,429.655496792499,480.317120608974,601.169668177558,391
"148",3,259,140.215891852534,133.170503521849,162.11835746142,167.760108086187,177.753420039984,264.529955732918,184
"149",4,7,678.85472926401,474.920704433204,610.654374365752,639.005838452771,684.432433266021,744.146805995408,550
"150",4,14,1917.03998444244,1801.03058028094,1951.90243613356,2087.58668965672,2216.57228329687,2706.55301507718,2043
"151",4,21,5722.80107126147,5734.51926139528,6474.42558198544,6980.3485544022,7898.07005637861,8823.76074674447,7745
"152",4,28,12447.3750442302,11250.0797029793,13273.4588079572,14160.8640848422,16243.8635881226,21731.3909523002,13518
"153",4,35,26050.1132898927,20303.7405330375,25695.4410699715,27368.5910868124,28822.0241068169,34969.2901552503,23640
"154",4,42,58894.5885872438,47426.2971762458,53115.9811680245,59132.0469050513,66332.9993930453,76776.0214617451,77227
"155",4,49,41295.1031965416,45169.1942407754,54735.6468580125,64196.4419738978,75503.2335678585,88503.4308177969,70135
"156",4,56,43795.0836614076,33458.2639241537,37436.4223985263,42332.9325506761,44458.8734648572,58164.4980001852,40480
"157",4,63,23196.0201106369,17618.2152094833,19234.2826888645,21806.1582885969,23796.8519745859,30029.7464818197,24998
"158",4,70,11465.7788492404,8403.81395095829,9915.120452336,10803.4984861974,12227.8320234911,14229.087755133,11829
"159",4,77,5444.69288625368,5269.34232493103,6382.47887456828,6751.36496222485,7285.02258395559,8780.2948855892,6410
"160",4,84,4806.72717423549,3872.89637033732,4488.65915653588,5017.15369395971,5502.95325220396,5980.63534003635,4120
"161",4,91,5686.15017727226,4603.1473594539,5240.15136552413,5829.53205586498,6269.59053397997,7054.19854127503,6084
"162",4,98,7120.05621893847,6509.17849497562,7413.75542387083,8382.70938273634,9465.66592356203,10966.7766458081,8018
"163",4,105,8573.88630183549,8067.50314969771,8478.99749432064,9466.16211063211,10916.5928030744,14034.9974849535,9843
"164",4,112,11635.6106754483,11312.9788274504,13027.4766778208,13885.5644356259,14409.5403785992,17817.0507919362,14031
"165",4,119,22682.0027501418,18328.5706100724,20937.7355873591,22389.3252476744,23653.9799939325,28260.4232350017,24280
"166",4,126,24458.694776311,23546.8700930832,30946.9732382787,34087.3045032028,36196.818236951,40257.7907258507,30690
"167",4,133,49084.7397154251,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"168",4,140,62544.6437161636,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
"169",4,147,56501.5864816186,47491.3128211087,59488.6654464019,68802.3865514382,77152.3890886694,102146.264656178,66816
"170",4,154,49110.0095938435,48039.7371328487,52425.7662867692,57252.1638984645,60421.7386650214,75715.2043059672,52544
"171",4,161,48440.8432912222,31674.1330948189,41989.5103960572,49233.2350984039,53709.3412018204,61318.1414953609,48688
"172",4,168,34191.0707037203,28798.1333342823,30969.1002292719,34572.9930940224,36730.199347335,45684.5374071798,38163
"173",4,175,27495.1887026656,18583.9082124457,21743.4214652532,24706.0106994623,26270.8843977139,28476.6965046742,22468
"174",4,182,17202.2021653388,12839.4566576772,14460.4473276284,15322.0405149593,17850.1773588932,18875.1043766572,14737
"175",4,189,9310.49296254798,9863.21719754561,11090.0984042023,12270.1664684962,13383.4759170372,16180.8200935398,11726
"176",4,196,9162.40886216126,6402.00841428229,7400.07121260812,8220.24946604845,9138.82109150607,10832.3545037969,8435
"177",4,203,5595.58737713405,3800.31496585077,4409.26237094699,4974.99846327062,5498.64134375525,6932.23137241911,4631
"178",4,210,3122.34725501834,2580.5931871772,3328.74654591942,3606.24142370032,3770.60366080872,4148.28236445837,3357
"179",4,217,2882.21604007307,2609.27398741299,2877.81990770988,3260.05249962056,3732.01289228477,4127.31991507907,4182
"180",4,224,1883.60812671344,1818.77256837277,2007.05958455935,2536.22164790987,2712.90215685644,3003.67049912772,2487
"181",4,231,1470.10854764723,1163.87923418648,1594.47887148722,1778.82681468519,2060.57150238921,2405.05419203318,1663
"182",4,238,1105.62649357644,850.899802539589,1016.19285311712,1102.75865049278,1206.73777037714,1344.72484232376,1092
"183",4,245,771.702940045905,534.898091774465,757.406187890422,781.795382454432,843.289375476376,1061.14981196021,754
"184",4,252,352.932931920291,348.036271193099,387.06340293959,429.655496792499,480.317120608974,601.169668177558,391
"185",4,259,126.79610455599,133.170503521849,162.11835746142,167.760108086187,177.753420039984,264.529955732918,184
"186",5,7,631.313598682342,474.920704433204,610.654374365752,639.005838452771,684.432433266021,744.146805995408,550
"187",5,14,2130.86984555041,1801.03058028094,1951.90243613356,2087.58668965672,2216.57228329687,2706.55301507718,2043
"188",5,21,6470.90742460382,5734.51926139528,6474.42558198544,6980.3485544022,7898.07005637861,8823.76074674447,7745
"189",5,28,10980.7608670565,11250.0797029793,13273.4588079572,14160.8640848422,16243.8635881226,21731.3909523002,13518
"190",5,35,28617.32297836,20303.7405330375,25695.4410699715,27368.5910868124,28822.0241068169,34969.2901552503,23640
"191",5,42,81278.2167666886,47426.2971762458,53115.9811680245,59132.0469050513,66332.9993930453,76776.0214617451,77227
"192",5,49,65180.4627820815,45169.1942407754,54735.6468580125,64196.4419738978,75503.2335678585,88503.4308177969,70135
"193",5,56,43435.6226270549,33458.2639241537,37436.4223985263,42332.9325506761,44458.8734648572,58164.4980001852,40480
"194",5,63,25250.9885265297,17618.2152094833,19234.2826888645,21806.1582885969,23796.8519745859,30029.7464818197,24998
"195",5,70,10227.1417295788,8403.81395095829,9915.120452336,10803.4984861974,12227.8320234911,14229.087755133,11829
"196",5,77,6946.37893070125,5269.34232493103,6382.47887456828,6751.36496222485,7285.02258395559,8780.2948855892,6410
"197",5,84,5591.53447923321,3872.89637033732,4488.65915653588,5017.15369395971,5502.95325220396,5980.63534003635,4120
"198",5,91,6325.36191766395,4603.1473594539,5240.15136552413,5829.53205586498,6269.59053397997,7054.19854127503,6084
"199",5,98,7460.40500172966,6509.17849497562,7413.75542387083,8382.70938273634,9465.66592356203,10966.7766458081,8018
"200",5,105,9486.70345917271,8067.50314969771,8478.99749432064,9466.16211063211,10916.5928030744,14034.9974849535,9843
"201",5,112,15927.928668282,11312.9788274504,13027.4766778208,13885.5644356259,14409.5403785992,17817.0507919362,14031
"202",5,119,18627.3082171452,18328.5706100724,20937.7355873591,22389.3252476744,23653.9799939325,28260.4232350017,24280
"203",5,126,32672.4969385736,23546.8700930832,30946.9732382787,34087.3045032028,36196.818236951,40257.7907258507,30690
"204",5,133,56889.4252857182,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"205",5,140,60755.2341376462,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
"206",5,147,76746.0911774487,47491.3128211087,59488.6654464019,68802.3865514382,77152.3890886694,102146.264656178,66816
"207",5,154,52611.0276725271,48039.7371328487,52425.7662867692,57252.1638984645,60421.7386650214,75715.2043059672,52544
"208",5,161,42148.6006728,31674.1330948189,41989.5103960572,49233.2350984039,53709.3412018204,61318.1414953609,48688
"209",5,168,32243.3614906407,28798.1333342823,30969.1002292719,34572.9930940224,36730.199347335,45684.5374071798,38163
"210",5,175,19244.2525778066,18583.9082124457,21743.4214652532,24706.0106994623,26270.8843977139,28476.6965046742,22468
"211",5,182,15558.0454637613,12839.4566576772,14460.4473276284,15322.0405149593,17850.1773588932,18875.1043766572,14737
"212",5,189,10830.8196091247,9863.21719754561,11090.0984042023,12270.1664684962,13383.4759170372,16180.8200935398,11726
"213",5,196,7195.64913376681,6402.00841428229,7400.07121260812,8220.24946604845,9138.82109150607,10832.3545037969,8435
"214",5,203,4081.0035533876,3800.31496585077,4409.26237094699,4974.99846327062,5498.64134375525,6932.23137241911,4631
"215",5,210,3668.19479682451,2580.5931871772,3328.74654591942,3606.24142370032,3770.60366080872,4148.28236445837,3357
"216",5,217,3194.70384408294,2609.27398741299,2877.81990770988,3260.05249962056,3732.01289228477,4127.31991507907,4182
"217",5,224,1874.59246432654,1818.77256837277,2007.05958455935,2536.22164790987,2712.90215685644,3003.67049912772,2487
"218",5,231,1606.62140785688,1163.87923418648,1594.47887148722,1778.82681468519,2060.57150238921,2405.05419203318,1663
"219",5,238,1197.13598749176,850.899802539589,1016.19285311712,1102.75865049278,1206.73777037714,1344.72484232376,1092
"220",5,245,936.651805095276,534.898091774465,757.406187890422,781.795382454432,843.289375476376,1061.14981196021,754
"221",5,252,462.702608988,348.036271193099,387.06340293959,429.655496792499,480.317120608974,601.169668177558,391
