"","np","time","value","q025","q25","q50","q75","q975","E"
"1",0,7,263.193756103516,226.172890853882,279.172912597656,279.172912597656,295.292999267578,308.554598999023,246.862283116027
"2",0,14,207.915771484375,177.963619995117,188.402374267578,213.653625488281,213.653625488281,246.072496795654,246.088421891735
"3",0,21,126.652397155762,109.180027008057,137.837890625,137.837890625,150.397392272949,167.372453308105,151.870077699352
"4",0,28,112.368705749512,82.9996276855469,95.6694564819336,95.6694564819336,120.326858520508,131.975677490234,100.520944368054
"5",0,35,138.877105712891,85.095754814148,106.149864196777,106.149864196777,134.325180053711,135.928911590576,123.684088826253
"6",0,42,159.449081420898,120.84317779541,159.893478393555,159.893478393555,178.752182006836,210.60026550293,115.594336513722
"7",0,49,246.864440917969,235.652374267578,249.391376495361,266.408294677734,269.669372558594,360.390920257568,368.465122007894
"8",0,56,1971.60131835938,1460.71316223145,1495.09777832031,1510.56787109375,1626.56594848633,2281.47314453125,1319.9604364862
"9",0,63,40694.5,28577.287109375,33441.61328125,43261.05859375,43303.83203125,44052.2092773437,27414.3547248341
"10",0,70,346670.28125,303610.6875,303610.6875,321444.5625,371911.125,444929.75,412987.163534043
"11",0,77,1783068.75,1297435.375,1556728.75,1757263.625,1757263.625,1791771.478125,1381010.9259895
