"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","sigma.np","sigma.value","beta.np","beta.value","gamma.np","gamma.value","tau.np","tau.value","clock","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"8370",160,350,4.12452145408543e-07,160,350,1553.27917480469,160,350,1.03294623841066e-05,160,350,0.00218843924812973,160,350,883764.875,169,0.215351238846779,169,0.489126116037369,169,0.0707923620939255,169,0.950546503067017,11378,169,33.2089996337891,169,4.74965476989746
"8371",160,357,2.92622271672517e-07,160,357,1553.27917480469,160,357,6.16319812252186e-06,160,357,0.00130575860384852,160,357,883764.875,170,0.218136578798294,170,0.490053743124008,170,0.067186214029789,170,0.97469288110733,11378,170,34.7370491027832,170,4.66086292266846
"8372",160,364,1.48566627389937e-07,160,364,1553.27917480469,160,364,3.67734651263163e-06,160,364,0.000779096561018378,160,364,883764.875,171,0.218136578798294,171,0.490053743124008,171,0.067186214029789,171,0.97469288110733,11378,171,34.7370491027832,171,4.66086292266846
"8373",161,7,0.0752203154219755,161,7,999996.875,161,7,1.49115812778473,161,7,1.27984058856964,161,7,0.286188989877701,172,0.218136578798294,172,0.490053743124008,172,0.067186214029789,172,0.97469288110733,11378,172,34.7370491027832,172,4.66086292266846
"8374",161,14,0.310468037747871,161,14,999987.6875,161,14,5.62751293182373,161,14,4.92934513092041,161,14,1.54437291622162,173,0.226306989789009,173,0.481053918600082,173,0.0687386766076088,173,0.999462008476257,11378,173,35.9946556091309,173,3.9214129447937
"8375",161,21,0.715933635136444,161,21,999952.5,161,21,21.5012683868408,161,21,18.8371124267578,161,21,6.3571515083313,174,0.226306989789009,174,0.481053918600082,174,0.0687386766076088,174,0.999462008476257,11378,174,35.9946556091309,174,3.9214129447937
"8376",161,28,8.15634587974553,161,28,999817.9375,161,28,82.1494750976562,161,28,71.9753494262695,161,28,24.7472095489502,175,0.256304085254669,175,0.46521207690239,175,0.0682985410094261,175,0.997747838497162,11378,175,37.593189239502,175,0.26540333032608
"8377",161,35,26.3361089645908,161,35,999304,161,35,313.730438232422,161,35,274.943267822266,161,35,95.0055465698242,176,0.239406511187553,176,0.48142397403717,176,0.0718454048037529,176,0.980218768119812,11378,176,34.6358947753906,176,2.85744071006775
"8378",161,42,102.701248094295,161,42,997344.1875,161,42,1196.15002441406,161,42,1049.25842285156,161,42,363.260864257812,177,0.217321589589119,177,0.495141565799713,177,0.0706929937005043,177,0.977913916110992,11378,177,33.908763885498,177,4.84943580627441
"8379",161,49,458.604955995512,161,49,989914,161,49,4531.66162109375,161,49,3989.4912109375,161,49,1385.10729980469,178,0.217321589589119,178,0.495141565799713,178,0.0706929937005043,178,0.977913916110992,11378,178,33.908763885498,178,4.84943580627441
"8380",161,56,247.86046390701,161,56,962355.0625,161,56,16762.318359375,161,56,14958.859375,161,56,5243.349609375,179,0.217321589589119,179,0.495141565799713,179,0.0706929937005043,179,0.977913916110992,11378,179,33.908763885498,179,4.84943580627441
"8381",161,63,7559.10307328051,161,63,867993.375,161,63,56839.29296875,161,63,53311.48828125,161,63,19345.49609375,180,0.209914997220039,180,0.505376517772675,180,0.0699671655893326,180,0.969667553901672,11378,180,32.574348449707,180,5.38520908355713
"8382",161,70,20856.1522509165,161,70,618877.25,161,70,145865.015625,161,70,161178.0625,161,70,65570.890625,181,0.209914997220039,181,0.505376517772675,181,0.0699671655893326,181,0.969667553901672,11378,181,32.574348449707,181,5.38520908355713
"8383",161,77,6688.37846600517,161,77,268522.375,161,77,197959.09375,161,77,330534.25,161,77,179669.453125,182,0.209914997220039,182,0.505376517772675,182,0.0699671655893326,182,0.969667553901672,11378,182,32.574348449707,182,5.38520908355713
"8384",161,84,7887.86479299072,161,84,73789.125,161,84,121460.171875,161,84,402347.90625,161,84,356182.71875,183,0.209914997220039,183,0.505376517772675,183,0.0699671655893326,183,0.969667553901672,11378,183,32.574348449707,183,5.38520908355713
"8385",161,91,2540.7292241179,161,91,20594.083984375,161,91,45255.34375,161,91,334724.5625,161,91,530575.8125,184,0.229598060250282,184,0.487686365842819,184,0.0699437633156776,184,0.974029183387756,11378,184,34.8867797851562,184,3.90459990501404
"8386",161,98,579.382724324193,161,98,7898.42041015625,161,98,14067.013671875,161,98,230658.140625,161,98,661532.5625,185,0.229598060250282,185,0.487686365842819,185,0.0699437633156776,185,0.974029183387756,11378,185,34.8867797851562,185,3.90459990501404
"8387",161,105,939.849178331964,161,105,4197.62353515625,161,105,4322.958984375,161,105,146511.421875,161,105,747914.75,186,0.220360040664673,186,0.492900282144547,186,0.0668205618858337,186,0.977020621299744,11378,186,34.738941192627,186,4.63948345184326
"8388",161,112,156.608128240755,161,112,2830.06005859375,161,112,1442.90649414062,161,112,89898.546875,161,112,801784.8125,187,0.227732926607132,187,0.480932801961899,187,0.0706825107336044,187,0.930841565132141,11378,187,33.9895248413086,187,3.8211874961853
"8389",161,119,4.58819060648684,161,119,2226.21606445312,161,119,551.180603027344,161,119,54343.3125,161,119,834579.9375,188,0.227732926607132,188,0.480932801961899,188,0.0706825107336044,188,0.930841565132141,11378,188,33.9895248413086,188,3.8211874961853
"8390",161,126,125.873720426648,161,126,1926.55285644531,161,126,242.944610595703,161,126,32632.078125,161,126,854335.5,189,0.227732926607132,189,0.480932801961899,189,0.0706825107336044,189,0.930841565132141,11378,189,33.9895248413086,189,3.8211874961853
"8391",161,133,2.80940979882685,161,133,1766.60571289062,161,133,120.199089050293,161,133,19534.146484375,161,133,866179.1875,190,0.227732926607132,190,0.480932801961899,190,0.0706825107336044,190,0.930841565132141,11378,190,33.9895248413086,190,3.8211874961853
"8392",161,140,1.81176274723074,161,140,1677.35314941406,161,140,64.2534866333008,161,140,11675.7255859375,161,140,873263.5625,191,0.237056836485863,191,0.483305752277374,191,0.0703643560409546,191,0.895166039466858,11378,191,32.348690032959,191,3.14380168914795
"8393",161,147,1.6612876917811,161,147,1626.19409179688,161,147,35.9857139587402,161,147,6973.22900390625,161,147,877496.1875,192,0.224991962313652,192,0.475586533546448,192,0.0702108964323997,192,0.942981660366058,11378,192,33.2999610900879,192,3.8210768699646
"8394",161,154,0.502619878999009,161,154,1596.39343261719,161,154,20.7023601531982,161,154,4162.95654296875,161,154,880023.625,193,0.224991962313652,193,0.475586533546448,193,0.0702108964323997,193,0.942981660366058,11378,193,33.2999610900879,193,3.8210768699646
"8395",161,161,1.1675487990609,161,161,1578.86560058594,161,161,12.093710899353,161,161,2484.67065429688,161,161,881532.25,194,0.224991962313652,194,0.475586533546448,194,0.0702108964323997,194,0.942981660366058,11378,194,33.2999610900879,194,3.8210768699646
"8396",161,168,0.604679522401723,161,168,1568.49670410156,161,168,7.12713098526001,161,168,1482.78515625,161,168,882432.625,195,0.224991962313652,195,0.475586533546448,195,0.0702108964323997,195,0.942981660366058,11378,195,33.2999610900879,195,3.8210768699646
"8397",161,175,0.174721298876138,161,175,1562.34155273438,161,175,4.22163200378418,161,175,884.818908691406,161,175,882969.9375,196,0.221372976899147,196,0.483893305063248,196,0.067675806581974,196,0.998628973960876,11378,196,35.3868789672852,196,4.30783653259277
"8398",161,182,0.137596272882483,161,182,1558.68017578125,161,182,2.50806212425232,161,182,527.972229003906,161,182,883290.5625,197,0.214288517832756,197,0.49057012796402,197,0.0684556812047958,197,0.995776534080505,11378,197,34.9584503173828,197,4.83305549621582
"8399",161,189,0.0841520974887269,161,189,1556.49951171875,161,189,1.49264621734619,161,189,315.033172607422,161,189,883481.875,198,0.214288517832756,198,0.49057012796402,198,0.0684556812047958,198,0.995776534080505,11378,198,34.9584503173828,198,4.83305549621582
"8400",161,196,0.0669165194882918,161,196,1555.19982910156,161,196,0.889253199100494,161,196,187.97265625,161,196,883596,199,0.214288517832756,199,0.49057012796402,199,0.0684556812047958,199,0.995776534080505,11378,199,34.9584503173828,199,4.83305549621582
"8401",161,203,0.0612997927252619,161,203,1554.4248046875,161,203,0.530103921890259,161,203,112.157691955566,161,203,883664.125,0,0.19119268655777,0,0.511149168014526,0,0.0650758743286133,0,0.972853004932404,11378,0,31.4613056182861,0,5.55607938766479
"8402",161,210,0.0134810088217186,161,210,1553.96264648438,161,210,0.316122442483902,161,210,66.920783996582,161,210,883704.75,1,0.192011818289757,1,0.513250708580017,1,0.0671458542346954,1,0.947449624538422,11378,1,31.4009552001953,1,5.62596225738525
"8403",161,217,0.0048450880944894,161,217,1553.68688964844,161,217,0.188557654619217,161,217,39.9292869567871,161,217,883729,2,0.20920318365097,2,0.49873685836792,2,0.0688427984714508,2,0.965672731399536,11378,2,33.7586212158203,2,5.22145938873291
"8404",161,224,0.00130300620807265,161,224,1553.5224609375,161,224,0.112483642995358,161,224,23.8243579864502,161,224,883743.5,3,0.20920318365097,3,0.49873685836792,3,0.0688427984714508,3,0.965672731399536,11378,3,33.7586212158203,3,5.22145938873291
"8405",161,231,0.00947834532328928,161,231,1553.42431640625,161,231,0.0671070516109467,161,231,14.2151145935059,161,231,883752.125,4,0.20920318365097,4,0.49873685836792,4,0.0688427984714508,4,0.965672731399536,11378,4,33.7586212158203,4,5.22145938873291
"8406",161,238,0.000778053415615455,161,238,1553.36572265625,161,238,0.0400374978780746,161,238,8.48162841796875,161,238,883757.25,5,0.194363698363304,5,0.501109957695007,5,0.0724667906761169,5,0.986992120742798,11378,5,29.3096523284912,5,5.35317087173462
"8407",161,245,0.000261168341055204,161,245,1553.33081054688,161,245,0.0238878838717937,161,245,5.0606689453125,161,245,883760.3125,6,0.23031510412693,6,0.476958572864532,6,0.0694579258561134,6,0.967680275440216,11378,6,35.4735565185547,6,3.50020051002502
"8408",161,252,0.000350966283173292,161,252,1553.30993652344,161,252,0.0142526477575302,161,252,3.01951003074646,161,252,883762.1875,7,0.23031510412693,7,0.476958572864532,7,0.0694579258561134,7,0.967680275440216,11378,7,35.4735565185547,7,3.50020051002502
"8409",161,259,0.000329770558976098,161,259,1553.29748535156,161,259,0.00850389059633017,161,259,1.80162739753723,161,259,883763.25,8,0.231378361582756,8,0.476485133171082,8,0.0701344907283783,8,0.991111218929291,11378,8,36.0735092163086,8,3.40201830863953
"8410",161,266,0.00016254131150381,161,266,1553.2900390625,161,266,0.0050739049911499,161,266,1.07496285438538,161,266,883763.9375,9,0.231378361582756,9,0.476485133171082,9,0.0701344907283783,9,0.991111218929291,11378,9,36.0735092163086,9,3.40201830863953
"8411",161,273,0.000110107737852387,161,273,1553.28564453125,161,273,0.0030273909214884,161,273,0.641389608383179,161,273,883764.3125,10,0.231378361582756,10,0.476485133171082,10,0.0701344907283783,10,0.991111218929291,11378,10,36.0735092163086,10,3.40201830863953
"8412",161,280,0.00010586495501667,161,280,1553.28308105469,161,280,0.00180632364936173,161,280,0.382692843675613,161,280,883764.5625,11,0.231378361582756,11,0.476485133171082,11,0.0701344907283783,11,0.991111218929291,11378,11,36.0735092163086,11,3.40201830863953
"8413",161,287,2.94559197149774e-05,161,287,1553.28149414062,161,287,0.00107776280492544,161,287,0.228338301181793,161,287,883764.6875,12,0.231378361582756,12,0.476485133171082,12,0.0701344907283783,12,0.991111218929291,11378,12,36.0735092163086,12,3.40201830863953
"8414",161,294,4.15776403565394e-05,161,294,1553.28051757812,161,294,0.000643059436697513,161,294,0.136240795254707,161,294,883764.75,13,0.2231605052948,13,0.474892824888229,13,0.0683557912707329,13,0.997016131877899,11378,13,34.0102043151855,13,3.90703654289246
"8415",161,301,2.77518439169954e-05,161,301,1553.27990722656,161,301,0.000383688922738656,161,301,0.08128971606493,161,301,883764.8125,14,0.222532957792282,14,0.490483522415161,14,0.0690931305289268,14,0.943743944168091,11378,14,34.0818786621094,14,4.45109510421753
"8416",161,308,2.76505155361667e-06,161,308,1553.27966308594,161,308,0.00022893252025824,161,308,0.0485024861991405,161,308,883764.8125,15,0.216140627861023,15,0.486574023962021,15,0.0700181052088737,15,0.971765697002411,11378,15,34.0631942749023,15,4.63913154602051
"8417",161,315,6.56198971197825e-06,161,315,1553.27941894531,161,315,0.00013659532123711,161,315,0.0289395935833454,161,315,883764.875,16,0.225423499941826,16,0.489248424768448,16,0.0720221102237701,16,0.971237003803253,11378,16,33.5253028869629,16,4.23974418640137
"8418",161,322,1.13299949037096e-05,161,322,1553.279296875,161,322,8.15012317616493e-05,161,322,0.0172671563923359,161,322,883764.875,17,0.251853823661804,17,0.467381536960602,17,0.0711092054843903,17,0.98047149181366,11378,17,37.0832061767578,17,0.947788834571838
"8419",161,329,5.94589298849459e-07,161,329,1553.27917480469,161,329,4.86286880914122e-05,161,329,0.0103026572614908,161,329,883764.875,18,0.231798186898232,18,0.473535150289536,18,0.0743426010012627,18,0.992299139499664,11378,18,33.7551879882812,18,3.26476860046387
"8420",161,336,1.65139664246832e-06,161,336,1553.27917480469,161,336,2.90148891508579e-05,161,336,0.0061472044326365,161,336,883764.875,19,0.231798186898232,19,0.473535150289536,19,0.0743426010012627,19,0.992299139499664,11378,19,33.7551879882812,19,3.26476860046387
"8421",161,343,9.27851443615859e-07,161,343,1553.27917480469,161,343,1.73120824911166e-05,161,343,0.0036678034812212,161,343,883764.875,20,0.221368387341499,20,0.5014289021492,20,0.0656683221459389,20,0.989213287830353,11378,20,33.0232200622559,20,4.82974147796631
"8422",161,350,1.27152989327247e-07,161,350,1553.27917480469,161,350,1.03294623841066e-05,161,350,0.00218843924812973,161,350,883764.875,21,0.206339433789253,21,0.504546165466309,21,0.0647082850337029,21,0.99089252948761,11378,21,33.4457130432129,21,5.43344831466675
"8423",161,357,7.00831188345684e-08,161,357,1553.27917480469,161,357,6.16319812252186e-06,161,357,0.00130575860384852,161,357,883764.875,22,0.199583128094673,22,0.511212408542633,22,0.0677969306707382,22,0.941234707832336,11378,22,31.9361171722412,22,5.6561074256897
"8424",161,364,1.90447606554418e-08,161,364,1553.27917480469,161,364,3.67734651263163e-06,161,364,0.000779096561018378,161,364,883764.875,23,0.211597189307213,23,0.502634227275848,23,0.0633218884468079,23,0.964554846286774,11378,23,31.6868267059326,23,5.26288795471191
"8425",162,7,0.113356041482163,162,7,999997.0625,162,7,1.44672000408173,162,7,1.19135677814484,162,7,0.27085542678833,24,0.209236204624176,24,0.503034770488739,24,0.064402163028717,24,0.943708896636963,11378,24,31.8510150909424,24,5.3363618850708
"8426",162,14,0.0825313453286147,162,14,999988.8125,162,14,5.19054460525513,162,14,4.3791675567627,162,14,1.4170058965683,25,0.212853193283081,25,0.508593857288361,25,0.0650774836540222,25,0.955276727676392,11378,25,31.2982807159424,25,5.38256168365479
"8427",162,21,1.40095047754752,162,21,999958.8125,162,21,18.8946533203125,162,21,15.9450159072876,162,21,5.59550428390503,26,0.214227572083473,26,0.483745098114014,26,0.0648700967431068,26,0.979360640048981,11378,26,31.6589756011963,26,4.61916971206665
"8428",162,28,13.84499809096,162,28,999849.6875,162,28,68.7838516235352,162,28,58.0491790771484,162,28,20.8082675933838,27,0.199767604470253,27,0.496819287538528,27,0.0701675191521645,27,0.962178528308868,11378,27,30.9209442138672,27,5.27293300628662
"8429",162,35,8.17689685677368,162,35,999452.375,162,35,250.317520141602,162,35,211.2919921875,162,35,76.1862411499023,28,0.199767604470253,28,0.496819287538528,28,0.0701675191521645,28,0.962178528308868,11378,28,30.9209442138672,28,5.27293300628662
"8430",162,42,21.5612785342216,162,42,998008.125,162,42,909.861022949219,162,42,768.538940429688,162,42,277.685302734375,29,0.203522622585297,29,0.512660682201385,29,0.071602575480938,29,0.974724888801575,11378,29,30.3119583129883,29,5.67644357681274
"8431",162,49,290.585205748777,162,49,992779.0625,162,49,3292.78442382812,162,49,2788.30541992188,162,49,1009.67004394531,30,0.204142972826958,30,0.504379868507385,30,0.0710559710860252,30,0.974861681461334,11378,30,32.3390083312988,30,5.460205078125
"8432",162,56,506.040753480084,162,56,974122.0625,162,56,11730.380859375,162,56,10023.3447265625,162,56,3653.13549804688,31,0.213732570409775,31,0.506597816944122,31,0.066949687898159,31,0.956066429615021,11378,31,32.1598625183105,31,5.30343055725098
"8433",162,63,657.129913564769,162,63,910907.875,162,63,39534.60546875,162,63,34878.9140625,162,63,13002.05859375,32,0.199021369218826,32,0.505962133407593,32,0.0672901421785355,32,0.975035667419434,11378,32,33.0906372070312,32,5.52158880233765
"8434",162,70,16722.469856289,162,70,730104.4375,162,70,111286.25,162,70,109126.109375,162,70,43831.359375,33,0.199021369218826,33,0.505962133407593,33,0.0672901421785355,33,0.975035667419434,11378,33,33.0906372070312,33,5.52158880233765
