"","time","value","q025","q25","q50","q75","q975","Alpha"
"640",640,0.691057145595551,0.691057145595551,0.691057145595551,0.691057145595551,0.691057145595551,0.691057145595551,0.242853282
"641",641,0.624269068241119,0.624269068241119,0.624269068241119,0.624269068241119,0.624269068241119,0.624269068241119,0.232080741
"642",642,0.32667276263237,0.32667276263237,0.32667276263237,0.32667276263237,0.32667276263237,0.32667276263237,0.403158531
"643",643,0.465747952461243,0.465747952461243,0.465747952461243,0.465747952461243,0.465747952461243,0.465747952461243,0.571605673
"644",644,0.542593479156494,0.542593479156494,0.542593479156494,0.542593479156494,0.542593479156494,0.542593479156494,0.59991101
"645",645,0.598300337791443,0.598300337791443,0.598300337791443,0.598300337791443,0.598300337791443,0.598300337791443,0.843014516
"646",646,0.714554369449615,0.714554369449615,0.714554369449615,0.714554369449615,0.714554369449615,0.714554369449615,0.864833636
"647",647,0.740401864051819,0.740401864051819,0.740401864051819,0.740401864051819,0.740401864051819,0.740401864051819,0.613638008
"648",648,0.758168399333954,0.758168399333954,0.758168399333954,0.758168399333954,0.758168399333954,0.758168399333954,0.598437779
"649",649,0.585269570350647,0.585269570350647,0.585269570350647,0.585269570350647,0.585269570350647,0.585269570350647,0.674630934
"650",650,0.554229855537415,0.554229855537415,0.554229855537415,0.554229855537415,0.554229855537415,0.554229855537415,0.658410086
"651",651,0.667894840240479,0.667894840240479,0.667894840240479,0.667894840240479,0.667894840240479,0.667894840240479,0.559165243
"652",652,0.765804409980774,0.765804409980774,0.765804409980774,0.765804409980774,0.765804409980774,0.765804409980774,0.731611601
"653",653,0.746091783046722,0.746091783046722,0.746091783046722,0.746091783046722,0.746091783046722,0.746091783046722,0.721227651
"654",654,0.835835754871368,0.835835754871368,0.835835754871368,0.835835754871368,0.835835754871368,0.835835754871368,0.766040804
"655",655,0.858532130718231,0.858532130718231,0.858532130718231,0.858532130718231,0.858532130718231,0.858532130718231,0.465760472
"656",656,0.900152564048767,0.900152564048767,0.900152564048767,0.900152564048767,0.900152564048767,0.900152564048767,0.346086518
"657",657,0.83696436882019,0.83696436882019,0.83696436882019,0.83696436882019,0.83696436882019,0.83696436882019,0.29639504
"658",658,0.864402770996094,0.864402770996094,0.864402770996094,0.864402770996094,0.864402770996094,0.864402770996094,0.493700555
"659",659,0.8837069272995,0.8837069272995,0.8837069272995,0.8837069272995,0.8837069272995,0.8837069272995,0.567494805
"660",660,0.833481729030609,0.833481729030609,0.833481729030609,0.833481729030609,0.833481729030609,0.833481729030609,0.687032736
"661",661,0.92012083530426,0.92012083530426,0.92012083530426,0.92012083530426,0.92012083530426,0.92012083530426,0.557550933
"662",662,0.876629054546356,0.876629054546356,0.876629054546356,0.876629054546356,0.876629054546356,0.876629054546356,0.710821998
"663",663,0.88941764831543,0.88941764831543,0.88941764831543,0.88941764831543,0.88941764831543,0.88941764831543,0.623308746
"664",664,0.886787295341492,0.886787295341492,0.886787295341492,0.886787295341492,0.886787295341492,0.886787295341492,0.523405542
"665",665,1.19473433494568,1.19473433494568,1.19473433494568,1.19473433494568,1.19473433494568,1.19473433494568,0.485301986
"666",666,1.27398896217346,1.27398896217346,1.27398896217346,1.27398896217346,1.27398896217346,1.27398896217346,0.813944835
"667",667,1.321613073349,1.321613073349,1.321613073349,1.321613073349,1.321613073349,1.321613073349,0.654589071
"668",668,1.43167626857758,1.43167626857758,1.43167626857758,1.43167626857758,1.43167626857758,1.43167626857758,0.586548277
"669",669,1.56964898109436,1.56964898109436,1.56964898109436,1.56964898109436,1.56964898109436,1.56964898109436,0.975304176
"670",670,1.69189298152924,1.69189298152924,1.69189298152924,1.69189298152924,1.69189298152924,1.69189298152924,0.715643556
"671",671,1.6491733789444,1.6491733789444,1.6491733789444,1.6491733789444,1.6491733789444,1.6491733789444,0.553986372
"672",672,1.39388251304626,1.39388251304626,1.39388251304626,1.39388251304626,1.39388251304626,1.39388251304626,0.63181024
"673",673,1.33819079399109,1.33819079399109,1.33819079399109,1.33819079399109,1.33819079399109,1.33819079399109,0.703123777
"674",674,1.18141281604767,1.18141281604767,1.18141281604767,1.18141281604767,1.18141281604767,1.18141281604767,0.869111418
"675",675,1.34023523330688,1.34023523330688,1.34023523330688,1.34023523330688,1.34023523330688,1.34023523330688,0.731236285
"676",676,1.2888286113739,1.2888286113739,1.2888286113739,1.2888286113739,1.2888286113739,1.2888286113739,0.538102286
"677",677,1.33746147155762,1.33746147155762,1.33746147155762,1.33746147155762,1.33746147155762,1.33746147155762,0.622298309
"678",678,1.0917706489563,1.0917706489563,1.0917706489563,1.0917706489563,1.0917706489563,1.0917706489563,0.620967212
"679",679,1.05823624134064,1.05823624134064,1.05823624134064,1.05823624134064,1.05823624134064,1.05823624134064,0.610783106
"680",680,0.869076073169708,0.869076073169708,0.869076073169708,0.869076073169708,0.869076073169708,0.869076073169708,0.484002996
"681",681,0.834550499916077,0.834550499916077,0.834550499916077,0.834550499916077,0.834550499916077,0.834550499916077,0.583629563
"682",682,0.75060909986496,0.75060909986496,0.75060909986496,0.75060909986496,0.75060909986496,0.75060909986496,0.68487635
"683",683,0.642695605754852,0.642695605754852,0.642695605754852,0.642695605754852,0.642695605754852,0.642695605754852,0.857724973
"684",684,0.828361332416534,0.828361332416534,0.828361332416534,0.828361332416534,0.828361332416534,0.828361332416534,0.774113968
"685",685,0.807919383049011,0.807919383049011,0.807919383049011,0.807919383049011,0.807919383049011,0.807919383049011,0.601739548
"686",686,0.570934474468231,0.570934474468231,0.570934474468231,0.570934474468231,0.570934474468231,0.570934474468231,0.30242721
"687",687,0.337283164262772,0.337283164262772,0.337283164262772,0.337283164262772,0.337283164262772,0.337283164262772,0.359546551
"688",688,0.137740924954414,0.137740924954414,0.137740924954414,0.137740924954414,0.137740924954414,0.137740924954414,0.341637431
"689",689,0.0579241141676903,0.0579241141676903,0.0579241141676903,0.0579241141676903,0.0579241141676903,0.0579241141676903,0.455628846
"690",690,0.0432143546640873,0.0432143546640873,0.0432143546640873,0.0432143546640873,0.0432143546640873,0.0432143546640873,0.56228464
"691",691,0.0329716391861439,0.0329716391861439,0.0329716391861439,0.0329716391861439,0.0329716391861439,0.0329716391861439,0.359225375
"692",692,-0.0765716582536697,-0.0765716582536697,-0.0765716582536697,-0.0765716582536697,-0.0765716582536697,-0.0765716582536697,0.386842229
"693",693,-0.193528011441231,-0.193528011441231,-0.193528011441231,-0.193528011441231,-0.193528011441231,-0.193528011441231,0.587801146
"694",694,-0.185654371976852,-0.185654371976852,-0.185654371976852,-0.185654371976852,-0.185654371976852,-0.185654371976852,0.564068752
"695",695,-0.0639850869774818,-0.0639850869774818,-0.0639850869774818,-0.0639850869774818,-0.0639850869774818,-0.0639850869774818,0.655736773
"696",696,-0.0287050884217024,-0.0287050884217024,-0.0287050884217024,-0.0287050884217024,-0.0287050884217024,-0.0287050884217024,0.83114953
"697",697,0.106155537068844,0.106155537068844,0.106155537068844,0.106155537068844,0.106155537068844,0.106155537068844,0.646713774
"698",698,0.10727696120739,0.10727696120739,0.10727696120739,0.10727696120739,0.10727696120739,0.10727696120739,0.57560037
"699",699,0.108390495181084,0.108390495181084,0.108390495181084,0.108390495181084,0.108390495181084,0.108390495181084,0.594140005
"700",700,0.185535401105881,0.185535401105881,0.185535401105881,0.185535401105881,0.185535401105881,0.185535401105881,0.504497146
"701",701,0.107403695583344,0.107403695583344,0.107403695583344,0.107403695583344,0.107403695583344,0.107403695583344,0.719754457
"702",702,0.137215137481689,0.137215137481689,0.137215137481689,0.137215137481689,0.137215137481689,0.137215137481689,0.716013315
"703",703,0.10815254598856,0.10815254598856,0.10815254598856,0.10815254598856,0.10815254598856,0.10815254598856,0.5972716
"704",704,-0.0149173932150006,-0.0149173932150006,-0.0149173932150006,-0.0149173932150006,-0.0149173932150006,-0.0149173932150006,0.506162519
"705",705,0.0303153172135353,0.0303153172135353,0.0303153172135353,0.0303153172135353,0.0303153172135353,0.0303153172135353,0.481056241
"706",706,0.0575635842978954,0.0575635842978954,0.0575635842978954,0.0575635842978954,0.0575635842978954,0.0575635842978954,0.270370343
"707",707,0.0344356596469879,0.0344356596469879,0.0344356596469879,0.0344356596469879,0.0344356596469879,0.0344356596469879,0.431154378
"708",708,-0.0702857300639153,-0.0702857300639153,-0.0702857300639153,-0.0702857300639153,-0.0702857300639153,-0.0702857300639153,0.374473122
"709",709,0.0511444918811321,0.0511444918811321,0.0511444918811321,0.0511444918811321,0.0511444918811321,0.0511444918811321,0.356085684
"710",710,-0.0106347976252437,-0.0106347976252437,-0.0106347976252437,-0.0106347976252437,-0.0106347976252437,-0.0106347976252437,0.453927822
"711",711,-0.100565537810326,-0.100565537810326,-0.100565537810326,-0.100565537810326,-0.100565537810326,-0.100565537810326,0.303977782
"712",712,0.124455697834492,0.124455697834492,0.124455697834492,0.124455697834492,0.124455697834492,0.124455697834492,0.453197078
"713",713,0.367940992116928,0.367940992116928,0.367940992116928,0.367940992116928,0.367940992116928,0.367940992116928,0.482753901
"714",714,0.352077156305313,0.352077156305313,0.352077156305313,0.352077156305313,0.352077156305313,0.352077156305313,0.442458815
"715",715,0.330033034086227,0.330033034086227,0.330033034086227,0.330033034086227,0.330033034086227,0.330033034086227,0.473162046
"716",716,0.34419509768486,0.34419509768486,0.34419509768486,0.34419509768486,0.34419509768486,0.34419509768486,0.413087496
"717",717,0.204963862895966,0.204963862895966,0.204963862895966,0.204963862895966,0.204963862895966,0.204963862895966,0.334841202
"718",718,0.41045355796814,0.41045355796814,0.41045355796814,0.41045355796814,0.41045355796814,0.41045355796814,0.388075729
"719",719,0.526279449462891,0.526279449462891,0.526279449462891,0.526279449462891,0.526279449462891,0.526279449462891,0.642285355
"720",720,0.472268551588058,0.472268551588058,0.472268551588058,0.472268551588058,0.472268551588058,0.472268551588058,0.720285991
"721",721,0.579516708850861,0.579516708850861,0.579516708850861,0.579516708850861,0.579516708850861,0.579516708850861,0.629184184
"722",722,0.504138469696045,0.504138469696045,0.504138469696045,0.504138469696045,0.504138469696045,0.504138469696045,0.446035615
"723",723,0.22738841176033,0.22738841176033,0.22738841176033,0.22738841176033,0.22738841176033,0.22738841176033,0.583567636
"724",724,0.178957045078278,0.178957045078278,0.178957045078278,0.178957045078278,0.178957045078278,0.178957045078278,0.659190412
"725",725,0.0204617977142334,0.0204617977142334,0.0204617977142334,0.0204617977142334,0.0204617977142334,0.0204617977142334,0.809431087
"726",726,0.164299950003624,0.164299950003624,0.164299950003624,0.164299950003624,0.164299950003624,0.164299950003624,0.718196887
"727",727,0.26672825217247,0.26672825217247,0.26672825217247,0.26672825217247,0.26672825217247,0.26672825217247,0.833557327
"728",728,0.281388401985168,0.281388401985168,0.281388401985168,0.281388401985168,0.281388401985168,0.281388401985168,0.858084312
"729",729,0.4332674741745,0.4332674741745,0.4332674741745,0.4332674741745,0.4332674741745,0.4332674741745,0.773781467
"730",730,0.225790530443192,0.225790530443192,0.225790530443192,0.225790530443192,0.225790530443192,0.225790530443192,1.024115318
"731",731,0.435351103544235,0.435351103544235,0.435351103544235,0.435351103544235,0.435351103544235,0.435351103544235,1.093648187
"732",732,0.551472365856171,0.551472365856171,0.551472365856171,0.551472365856171,0.551472365856171,0.551472365856171,1.073624392
"733",733,0.713733375072479,0.713733375072479,0.713733375072479,0.713733375072479,0.713733375072479,0.713733375072479,1.098348575
"734",734,0.698931932449341,0.698931932449341,0.698931932449341,0.698931932449341,0.698931932449341,0.698931932449341,0.988691813
"735",735,0.395889282226562,0.395889282226562,0.395889282226562,0.395889282226562,0.395889282226562,0.395889282226562,0.811884286
"736",736,0.508663713932037,0.508663713932037,0.508663713932037,0.508663713932037,0.508663713932037,0.508663713932037,0.848470537
"737",737,0.688945472240448,0.688945472240448,0.688945472240448,0.688945472240448,0.688945472240448,0.688945472240448,0.863748977
"738",738,0.599821627140045,0.599821627140045,0.599821627140045,0.599821627140045,0.599821627140045,0.599821627140045,0.714475018
"739",739,0.631054759025574,0.631054759025574,0.631054759025574,0.631054759025574,0.631054759025574,0.631054759025574,0.955336144
"740",740,0.728603422641754,0.728603422641754,0.728603422641754,0.728603422641754,0.728603422641754,0.728603422641754,0.733870746
"741",741,0.543873965740204,0.543873965740204,0.543873965740204,0.543873965740204,0.543873965740204,0.543873965740204,0.905532879
"742",742,0.723424851894379,0.723424851894379,0.723424851894379,0.723424851894379,0.723424851894379,0.723424851894379,0.93106816
"743",743,0.854366600513458,0.854366600513458,0.854366600513458,0.854366600513458,0.854366600513458,0.854366600513458,0.887341973
"744",744,0.796289443969727,0.796289443969727,0.796289443969727,0.796289443969727,0.796289443969727,0.796289443969727,1.061664744
"745",745,0.777270495891571,0.777270495891571,0.777270495891571,0.777270495891571,0.777270495891571,0.777270495891571,0.724774143
"746",746,0.935482025146484,0.935482025146484,0.935482025146484,0.935482025146484,0.935482025146484,0.935482025146484,0.673576176
"747",747,0.764291822910309,0.764291822910309,0.764291822910309,0.764291822910309,0.764291822910309,0.764291822910309,0.63299155
"748",748,0.618681609630585,0.618681609630585,0.618681609630585,0.618681609630585,0.618681609630585,0.618681609630585,0.862975597
"749",749,0.656691551208496,0.656691551208496,0.656691551208496,0.656691551208496,0.656691551208496,0.656691551208496,0.765242467
"750",750,0.470348328351974,0.470348328351974,0.470348328351974,0.470348328351974,0.470348328351974,0.470348328351974,0.616646652
"751",751,0.522681593894958,0.522681593894958,0.522681593894958,0.522681593894958,0.522681593894958,0.522681593894958,0.729356905
"752",752,0.657453417778015,0.657453417778015,0.657453417778015,0.657453417778015,0.657453417778015,0.657453417778015,0.536259374
"753",753,0.687913358211517,0.687913358211517,0.687913358211517,0.687913358211517,0.687913358211517,0.687913358211517,0.696167014
"754",754,0.568957388401031,0.568957388401031,0.568957388401031,0.568957388401031,0.568957388401031,0.568957388401031,0.691384279
"755",755,0.429010391235352,0.429010391235352,0.429010391235352,0.429010391235352,0.429010391235352,0.429010391235352,0.647867751
"756",756,0.327657639980316,0.327657639980316,0.327657639980316,0.327657639980316,0.327657639980316,0.327657639980316,0.433797124
"757",757,0.3473841547966,0.3473841547966,0.3473841547966,0.3473841547966,0.3473841547966,0.3473841547966,0.452591705
"758",758,0.332162439823151,0.332162439823151,0.332162439823151,0.332162439823151,0.332162439823151,0.332162439823151,0.571719966
"759",759,0.182986348867416,0.182986348867416,0.182986348867416,0.182986348867416,0.182986348867416,0.182986348867416,0.310689737
"760",760,-0.033271286636591,-0.033271286636591,-0.033271286636591,-0.033271286636591,-0.033271286636591,-0.033271286636591,0.179436139
