"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"72",1,140,668.529861310215,1,140,10197375,1,140,331.592956542969,1,140,254.237045288086,1,140,41998420,1,140,1.02173089981079,1,140,3386.671875,1,1.58566212654114,1,0.968389689922333,1,0.0485788583755493,1,-11.8947639465332,1,-10.6976804733276,1,0.213755875825882,1,0.190848782658577,1,0.057714082300663,6985,1,140,-0.714276015758514,1,508.970336914062,1,-1.24350929260254
"73",1,147,140.200274534282,1,147,10196942,1,147,56.2143173217773,1,147,46.1480941772461,1,147,41999336,1,147,0.863469898700714,1,147,708.299255371094,2,1.59378743171692,2,0.939746618270874,2,0.0579078420996666,2,-11.915379524231,2,-10.8701848983765,2,0.210129454731941,2,0.192619368433952,2,0.0584098175168037,6985,1,147,1.59966492652893,2,515.818725585938,2,-1.86919319629669
"74",1,154,20.7172129440774,1,154,10196887,1,154,6.33388662338257,1,154,5.73106861114502,1,154,41999480,1,154,0.455004721879959,1,154,105.122100830078,3,1.59378743171692,3,0.939746618270874,3,0.0579078420996666,3,-11.915379524231,3,-10.8701848983765,3,0.210129454731941,3,0.192619368433952,3,0.0584098175168037,6985,1,154,-1.11540484428406,3,515.818725585938,3,-1.86919319629669
"75",1,161,2.08738647310764,1,161,10196883,1,161,0.460904091596603,1,161,0.441590368747711,1,161,41999496,1,161,0.313129782676697,1,161,10.0403928756714,4,1.59378743171692,4,0.939746618270874,4,0.0579078420996666,4,-11.915379524231,4,-10.8701848983765,4,0.210129454731941,4,0.192619368433952,4,0.0584098175168037,6985,1,161,-0.686919271945953,4,515.818725585938,4,-1.86919319629669
"76",1,168,0.136572008516968,1,168,10196882,1,168,0.0389354676008224,1,168,0.0353075228631496,1,168,41999496,1,168,0.545574724674225,1,168,0.733318686485291,5,1.61002743244171,5,0.979705691337585,5,0.0643936693668365,5,-11.4759340286255,5,-10.8791637420654,5,0.198233142495155,5,0.214696764945984,5,0.0716999769210815,6985,1,168,0.883072257041931,5,515.544799804688,5,-1.46958434581757
"77",1,175,0.0131270490924899,1,175,10196882,1,175,0.00449932226911187,1,175,0.00380087643861771,1,175,41999496,1,175,0.768618166446686,1,175,0.0682682394981384,6,1.61002743244171,6,0.979705691337585,6,0.0643936693668365,6,-11.4759340286255,6,-10.8791637420654,6,0.198233142495155,6,0.214696764945984,6,0.0716999769210815,6985,1,175,0.678951263427734,6,515.544799804688,6,-1.46958434581757
"78",1,182,0.00188420895990208,1,182,10196882,1,182,0.000640100333839655,1,182,0.000528081902302802,1,182,41999496,1,182,0.83650279045105,1,182,0.00865186937153339,7,1.61002743244171,7,0.979705691337585,7,0.0643936693668365,7,-11.4759340286255,7,-10.8791637420654,7,0.198233142495155,7,0.214696764945984,7,0.0716999769210815,6985,1,182,0.663035571575165,7,515.544799804688,7,-1.46958434581757
"79",1,189,0.000256293083412016,1,189,10196882,1,189,0.000125448626931757,1,189,9.94345100480132e-05,1,189,41999496,1,189,0.852877914905548,1,189,0.00136472156737,8,1.61002743244171,8,0.979705691337585,8,0.0643936693668365,8,-11.4759340286255,8,-10.8791637420654,8,0.198233142495155,8,0.214696764945984,8,0.0716999769210815,6985,1,189,-2.49733781814575,8,515.544799804688,8,-1.46958434581757
"80",1,196,4.63892318770653e-05,1,196,10196882,1,196,1.98729230760364e-05,1,196,1.60871968546417e-05,1,196,41999496,1,196,0.856517672538757,1,196,0.000249545846600085,9,1.61002743244171,9,0.979705691337585,9,0.0643936693668365,9,-11.4759340286255,9,-10.8791637420654,9,0.198233142495155,9,0.214696764945984,9,0.0716999769210815,6985,1,196,-1.04139995574951,9,515.544799804688,9,-1.46958434581757
"81",1,203,8.1371816524378e-06,1,203,10196882,1,203,3.77957371711091e-06,1,203,2.98450163427333e-06,1,203,41999496,1,203,0.945249855518341,1,203,4.23030905949418e-05,0,1.58566212654114,0,0.968389689922333,0,0.0485788583755493,0,-11.8947639465332,0,-10.6976804733276,0,0.213755875825882,0,0.190848782658577,0,0.057714082300663,6985,1,203,-0.0568709783256054,0,508.970336914062,0,-1.24350929260254
