"","np","time","value","q025","q25","q50","q75","q975"
"4115",111,56,-0.806647942249409,-1.04246713793186,-1.04246713793186,-0.801052263869575,-0.801052263869575,-0.770747901897304
"4116",111,63,-0.903214838014895,-1.05586351253614,-1.05586351253614,-0.719152888618546,-0.719152888618546,-0.704826891115671
"4117",111,70,-0.839775024487121,-1.07949467882821,-1.07949467882821,-0.753242915798258,-0.732613735013208,-0.713530802158404
"4118",111,77,-0.820373520111598,-0.981860627724234,-0.981860627724234,-0.816817968426217,-0.537722885832365,-0.537722885832365
"4119",111,84,-0.541701321452733,-0.620676843189832,-0.593995622441184,-0.296619431010041,-0.296619431010041,-0.29231149072232
"4120",111,91,-0.434517824044514,-0.529066890438758,-0.481862259977618,-0.290233049976746,-0.290233049976746,-0.263974370620107
"4121",111,98,-0.478619107632348,-0.688800805657938,-0.688800805657938,-0.422639877163838,-0.391737059441385,-0.390784937736161
"4122",111,105,-0.459325964441233,-0.461896334312702,-0.414661252059907,-0.372907233261765,-0.197705252158274,-0.197705252158274
"4123",111,112,-0.371023038034082,-0.800176340561207,-0.800176340561207,-0.262036450270294,-0.121851547475537,-0.121851547475537
"4124",111,119,-0.513148926743521,-0.629614505047051,-0.629614505047051,-0.455340572638422,-0.389419169545409,-0.22470592411513
"4125",111,126,-0.36998316741229,-0.445086197502198,-0.434545924104398,-0.199227874810802,-0.199227874810802,-0.188153626612491
"4126",111,133,-0.259491190461611,-0.580857051007343,-0.580857051007343,-0.243997779901377,-0.149522324956792,-0.149522324956792
"4127",111,140,-0.6233672642252,-0.760689455670028,-0.760689455670028,-0.503163899222224,-0.34053652485522,-0.34053652485522
"4128",111,147,-0.608618210887039,-0.641989563507879,-0.641989563507879,-0.435591114998726,-0.347310444757434,-0.347310444757434
"4129",111,154,-0.621523310011844,-0.799354977516296,-0.799354977516296,-0.407690688741449,-0.364262556131355,-0.364262556131355
"4130",111,161,-0.499759270136167,-0.787600702249264,-0.787600702249264,-0.428508037939888,-0.428508037939888,-0.349860911711378
"4131",111,168,-0.636511675028157,-0.824334407809324,-0.824334407809324,-0.563111903384882,-0.563111903384882,-0.549619026973282
"4132",111,175,-0.707013234314779,-0.880006220051706,-0.880006220051706,-0.63424828078417,-0.44254108398598,-0.44254108398598
"4133",111,182,-0.378614370802666,-0.802230699365326,-0.802230699365326,-0.468852012639022,-0.390202723027958,-0.378614370802666
"4134",111,189,-0.643901105070963,-0.78837673299053,-0.78837673299053,-0.451407152986452,-0.451407152986452,-0.440441116179563
